name,Line_Item,figures,Period_Type,Period,Year,Report,State,url_1,index1,figure_type
PARX CASINO,Gross Revenue (Taxable),278850,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Parx,2913,Online Sports Wagering
PARX CASINO,State Tax Due (34%) ,94809,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Parx,2914,Online Sports Wagering
PARX CASINO,Local Share Assessment (2%),5577,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Parx,2915,Online Sports Wagering
PARX CASINO,,,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Parx,2916,not_figure
PARX CASINO,,,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Parx,2917,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,SOUTH PHILADELPHIA RACE AND SPORTSBOOK,,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2918,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Total Sports Wagering,,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2919,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Handle*,0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2920,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Revenue,0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2921,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Promotional Credits,0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2922,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Gross Revenue (Taxable),0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2923,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,State Tax Due (34%),0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2924,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Local Share Assessment (2%),0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2925,Total Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Retail Sports Wagering,,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2926,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Handle*,0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2927,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Gross Revenue (Taxable),0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2928,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,State Tax Due (34%) ,0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2929,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Local Share Assessment (2%),0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2930,Retail Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Online Sports Wagering,,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2931,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Handle*,0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2932,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Revenue,0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2933,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Promotional Credits,0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2934,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Gross Revenue (Taxable),0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2935,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,State Tax Due (34%) ,0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2936,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,Local Share Assessment (2%),0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2937,Online Sports Wagering
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,,,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2938,not_figure
SOUTH PHILADELPHIA RACE AND SPORTSBOOK,,,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,none,2939,not_figure
HARRAH'S,HARRAH'S,,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2940,not_figure
HARRAH'S,Total Sports Wagering,,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2941,not_figure
HARRAH'S,Handle*,143991,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2942,Total Sports Wagering
HARRAH'S,Revenue,1545,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2943,Total Sports Wagering
HARRAH'S,Promotional Credits,0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2944,Total Sports Wagering
HARRAH'S,Gross Revenue (Taxable),1545,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2945,Total Sports Wagering
HARRAH'S,State Tax Due (34%),525,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2946,Total Sports Wagering
HARRAH'S,Local Share Assessment (2%),31,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2947,Total Sports Wagering
HARRAH'S,Retail Sports Wagering,,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2948,not_figure
HARRAH'S,Handle*,0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2949,Retail Sports Wagering
HARRAH'S,Gross Revenue (Taxable),0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2950,Retail Sports Wagering
HARRAH'S,State Tax Due (34%) ,0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2951,Retail Sports Wagering
HARRAH'S,Local Share Assessment (2%),0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2952,Retail Sports Wagering
HARRAH'S,Online Sports Wagering,,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2953,not_figure
HARRAH'S,Handle*,143991,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2954,Online Sports Wagering
HARRAH'S,Revenue,1545,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2955,Online Sports Wagering
HARRAH'S,Promotional Credits,0,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2956,Online Sports Wagering
HARRAH'S,Gross Revenue (Taxable),1545,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2957,Online Sports Wagering
HARRAH'S,State Tax Due (34%) ,525,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2958,Online Sports Wagering
HARRAH'S,Local Share Assessment (2%),31,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2959,Online Sports Wagering
HARRAH'S,,,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2960,not_figure
HARRAH'S,,,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Caesars,2961,not_figure
VALLEY FORGE CASINO,VALLEY FORGE CASINO,,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2962,not_figure
VALLEY FORGE CASINO,Total Sports Wagering,,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2963,not_figure
VALLEY FORGE CASINO,Handle*,29642541,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2964,Total Sports Wagering
VALLEY FORGE CASINO,Revenue,2873834,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2965,Total Sports Wagering
VALLEY FORGE CASINO,Promotional Credits,366549,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2966,Total Sports Wagering
VALLEY FORGE CASINO,Gross Revenue (Taxable),2507284,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2967,Total Sports Wagering
VALLEY FORGE CASINO,State Tax Due (34%),852477,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2968,Total Sports Wagering
VALLEY FORGE CASINO,Local Share Assessment (2%),50146,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2969,Total Sports Wagering
VALLEY FORGE CASINO,Retail Sports Wagering,,Monthly,May,2020,MONTHLY Sports Wagering Report,PA,Valley Forge-FanDuel,2970,not_figure
